062446.000,13.026001,80.156699
062447.000,13.026,80.156697
062448.000,13.026,80.156693
062449.000,13.026,80.156689
062450.000,13.026001,80.156688
062451.000,13.026,80.156688
062452.000,13.026001,80.156685
062453.000,13.026002,80.156679
